cycle  INDEX  OPCODE          WIDTH  SDC  SYMPTOM  TRUE  
469    222    call            64     13   51       0     
470    226    store           32     31   1        0     
471    214    br              1      1    0        0     
472    222    call            64     13   51       0     
473    226    store           32     31   1        0     
474    214    br              1      1    0        0     
475    222    call            64     13   51       0     
476    226    store           32     31   1        0     
477    214    br              1      1    0        0     
478    222    call            64     13   51       0     
479    226    store           32     31   1        0     
480    214    br              1      1    0        0     
481    222    call            64     13   51       0     
482    226    store           32     31   1        0     
483    214    br              1      1    0        0     
484    222    call            64     13   51       0     
485    226    store           32     31   1        0     
486    214    br              1      1    0        0     
487    222    call            64     13   51       0     
488    226    store           32     31   1        0     
489    214    br              1      1    0        0     
490    222    call            64     13   51       0     
491    226    store           32     31   1        0     
492    214    br              1      1    0        0     
493    222    call            64     13   51       0     
494    226    store           32     31   1        0     
495    214    br              1      1    0        0     
496    222    call            64     13   51       0     
497    226    store           32     31   1        0     
498    214    br              1      1    0        0     
499    228    call            64     13   51       0     
500    241    ret             32     24   8        0     
