cycle  INDEX  OPCODE          WIDTH  SDC  SYMPTOM  TRUE  
378    65     sext            64     4    57       3     
379    66     getelementptr   64     3    61       0     
380    67     load            64     11   53       0     
381    68     getelementptr   64     11   53       0     
382    11     load            32     4    28       0     
383    12     add             32     5    27       0     
384    14     sext            64     0    62       2     
385    15     getelementptr   64     0    62       2     
386    16     load            8      0    8        0     
387    18     load            8      8    0        0     
388    19     sext            32     8    0        24    
389    20     call            32     0    0        32    
390    21     load            8      0    8        0     
391    22     sext            32     0    32       0     
392    26     load            64     10   54       0     
393    27     load            32     4    28       0     
394    28     add             32     3    29       0     
395    30     sext            64     9    52       3     
396    31     getelementptr   64     12   52       0     
397    11     load            32     5    27       0     
398    12     add             32     5    27       0     
399    14     sext            64     11   53       0     
400    15     getelementptr   64     13   51       0     
401    16     load            8      8    0        0     
402    18     load            8      8    0        0     
403    19     sext            32     8    0        24    
404    20     call            32     0    0        32    
405    21     load            8      1    0        7     
406    22     sext            32     1    0        31    
407    41     call            64     1    52       11    
408    42     bitcast         64     1    55       8     
409    44     load            8      8    0        0     
410    45     load            64     15   49       0     
411    46     getelementptr   64     12   52       0     
412    48     load            64     0    50       14    
413    49     getelementptr   64     1    52       11    
414    51     load            64     0    49       15    
415    52     getelementptr   64     1    49       14    
416    54     load            64     0    0        64    
417    55     icmp            1      1    0        0     
418    60     load            32     32   0        0     
419    61     icmp            1      1    0        0     
420    63     load            64     8    56       0     
421    64     load            32     4    28       0     
422    65     sext            64     4    57       3     
423    66     getelementptr   64     5    59       0     
424    67     load            64     10   54       0     
425    68     getelementptr   64     10   54       0     
426    11     load            32     5    27       0     
427    12     add             32     4    28       0     
428    14     sext            64     12   52       0     
429    15     getelementptr   64     13   51       0     
430    16     load            8      8    0        0     
431    18     load            8      8    0        0     
432    19     sext            32     8    0        24    
433    20     call            32     0    0        32    
434    21     load            8      8    0        0     
435    22     sext            32     32   0        0     
436    11     load            32     4    28       0     
437    12     add             32     4    28       0     
438    14     sext            64     12   52       0     
439    15     getelementptr   64     14   50       0     
440    16     load            8      8    0        0     
441    18     load            8      8    0        0     
442    19     sext            32     8    0        24    
443    20     call            32     0    0        32    
444    21     load            8      0    0        8     
445    22     sext            32     0    0        32    
446    41     call            64     1    50       13    
447    42     bitcast         64     1    50       13    
448    44     load            8      8    0        0     
449    45     load            64     14   50       0     
450    46     getelementptr   64     15   49       0     
451    48     load            64     1    49       14    
452    49     getelementptr   64     2    48       14    
453    51     load            64     0    49       15    
454    52     getelementptr   64     1    48       15    
455    54     load            64     0    0        64    
456    55     icmp            1      1    0        0     
457    60     load            32     0    0        32    
458    61     icmp            1      1    0        0     
459    71     load            64     6    58       0     
460    72     load            32     4    28       0     
461    73     sext            64     4    57       3     
462    74     getelementptr   64     5    59       0     
463    75     load            64     12   52       0     
464    76     getelementptr   64     10   54       0     
465    11     load            32     4    28       0     
466    12     add             32     4    28       0     
467    14     sext            64     0    62       2     
468    15     getelementptr   64     0    62       2     
469    16     load            8      0    8        0     
470    18     load            8      8    0        0     
471    19     sext            32     8    0        24    
472    20     call            32     0    0        32    
473    21     load            8      0    8        0     
474    22     sext            32     0    32       0     
475    26     load            64     11   53       0     
476    27     load            32     3    29       0     
477    28     add             32     3    29       0     
478    30     sext            64     10   51       3     
479    31     getelementptr   64     12   52       0     
480    11     load            32     4    28       0     
481    12     add             32     4    28       0     
482    14     sext            64     10   54       0     
483    15     getelementptr   64     11   53       0     
484    16     load            8      8    0        0     
485    18     load            8      8    0        0     
486    19     sext            32     8    0        24    
487    20     call            32     0    0        32    
488    21     load            8      0    0        8     
489    22     sext            32     0    0        32    
490    41     call            64     2    50       12    
491    42     bitcast         64     2    51       11    
492    44     load            8      8    0        0     
493    45     load            64     17   47       0     
494    46     getelementptr   64     13   51       0     
495    48     load            64     0    48       16    
496    49     getelementptr   64     1    49       14    
497    51     load            64     0    50       14    
498    52     getelementptr   64     1    49       14    
499    54     load            64     0    0        64    
500    55     icmp            1      1    0        0     
501    60     load            32     32   0        0     
502    61     icmp            1      1    0        0     
503    63     load            64     6    58       0     
504    64     load            32     3    29       0     
505    65     sext            64     3    58       3     
506    66     getelementptr   64     4    60       0     
507    67     load            64     11   53       0     
508    68     getelementptr   64     11   53       0     
509    11     load            32     4    28       0     
510    12     add             32     3    29       0     
511    14     sext            64     12   52       0     
512    15     getelementptr   64     13   51       0     
513    16     load            8      8    0        0     
514    18     load            8      8    0        0     
515    19     sext            32     8    0        24    
516    20     call            32     0    0        32    
517    21     load            8      8    0        0     
518    22     sext            32     32   0        0     
519    35     load            32     3    29       0     
520    36     add             32     3    29       0     
521    11     load            32     3    29       0     
522    12     add             32     2    30       0     
523    14     sext            64     12   52       0     
524    15     getelementptr   64     13   51       0     
525    16     load            8      8    0        0     
526    18     load            8      8    0        0     
527    19     sext            32     8    0        24    
528    20     call            32     0    0        32    
529    21     load            8      8    0        0     
530    22     sext            32     32   0        0     
531    35     load            32     3    29       0     
532    36     add             32     4    28       0     
533    11     load            32     2    30       0     
