cycle  INDEX  OPCODE          WIDTH  SDC  SYMPTOM  TRUE  
389    75     load            32     9    19       4     
390    76     add             32     8    20       4     
391    77     sdiv            32     9    20       3     
392    78     sub             32     8    20       4     
393    80     load            32     6    21       5     
394    81     sext            64     7    50       7     
395    82     load            64     9    47       8     
396    83     getelementptr   64     7    48       9     
397    84     load            32     2    0        30    
398    85     load            32     3    21       8     
399    86     sext            64     4    50       10    
400    87     load            64     7    49       8     
401    88     getelementptr   64     5    46       13    
402    89     load            32     30   0        2     
403    90     icmp            1      1    0        0     
404    102    load            32     7    20       5     
405    72     load            32     31   0        1     
406    73     icmp            1      1    0        0     
407    137    call            32     0    0        32    
408    139    load            32     4    24       4     
409    140    add             32     5    23       4     
410    130    load            32     0    0        32    
411    131    load            32     0    0        32    
412    132    sdiv            32     0    0        32    
413    133    icmp            1      0    0        1     
414    26     call            32     0    0        32    
415    28     load            32     1    0        31    
416    29     icmp            1      1    0        0     
417    31     load            64     17   47       0     
418    32     getelementptr   64     15   49       0     
419    33     load            32     11   21       0     
420    34     sext            64     12   50       2     
421    35     load            64     14   50       0     
422    36     getelementptr   64     14   50       0     
423    106    alloca          64     0    51       13    
424    107    alloca          64     4    52       8     
425    108    alloca          64     4    52       8     
426    111    load            64     15   49       0     
427    112    load            32     32   0        0     
428    114    load            64     18   46       0     
429    115    load            32     32   0        0     
430    116    load            64     12   52       0     
431    118    load            32     32   0        0     
432    119    load            64     14   50       0     
433    37     call            32     0    0        32    
434    38     load            64     14   50       0     
435    39     load            32     3    24       5     
436    40     add             32     2    24       6     
437    122    alloca          64     0    52       12    
438    123    alloca          64     2    49       13    
439    124    alloca          64     0    53       11    
440    127    load            32     9    23       0     
441    130    load            32     2    0        30    
442    131    load            32     27   0        5     
443    132    sdiv            32     28   0        4     
444    133    icmp            1      1    0        0     
445    135    load            64     6    50       8     
446    136    load            32     11   19       2     
447    66     alloca          64     0    52       12    
448    67     alloca          64     3    50       11    
449    68     alloca          64     0    53       11    
450    72     load            32     0    0        32    
451    73     icmp            1      0    0        1     
452    75     load            32     10   19       3     
453    76     add             32     10   19       3     
454    77     sdiv            32     10   20       2     
455    78     sub             32     8    21       3     
456    80     load            32     0    19       13    
457    81     sext            64     0    51       13    
458    82     load            64     0    51       13    
459    83     getelementptr   64     0    49       15    
460    84     load            32     0    0        32    
461    85     load            32     0    20       12    
462    86     sext            64     0    50       14    
463    87     load            64     0    49       15    
464    88     getelementptr   64     0    48       16    
465    89     load            32     0    0        32    
466    90     icmp            1      0    0        1     
467    102    load            32     9    19       4     
468    72     load            32     0    0        32    
469    73     icmp            1      0    0        1     
470    75     load            32     9    19       4     
471    76     add             32     10   19       3     
472    77     sdiv            32     10   20       2     
473    78     sub             32     9    20       3     
474    80     load            32     0    20       12    
475    81     sext            64     0    50       14    
476    82     load            64     0    50       14    
477    83     getelementptr   64     0    49       15    
478    84     load            32     0    0        32    
479    85     load            32     0    21       11    
480    86     sext            64     0    51       13    
481    87     load            64     0    49       15    
482    88     getelementptr   64     0    47       17    
483    89     load            32     0    0        32    
484    90     icmp            1      0    0        1     
485    102    load            32     9    19       4     
486    72     load            32     0    0        32    
487    73     icmp            1      0    0        1     
488    75     load            32     9    19       4     
489    76     add             32     9    19       4     
490    77     sdiv            32     8    21       3     
491    78     sub             32     7    21       4     
492    80     load            32     0    21       11    
493    81     sext            64     0    50       14    
494    82     load            64     0    49       15    
495    83     getelementptr   64     0    50       14    
496    84     load            32     0    0        32    
497    85     load            32     0    20       12    
498    86     sext            64     0    50       14    
499    87     load            64     0    50       14    
500    88     getelementptr   64     0    46       18    
501    89     load            32     0    0        32    
502    90     icmp            1      0    0        1     
503    92     load            32     9    20       3     
504    93     sext            64     9    50       5     
505    94     load            64     13   48       3     
506    95     getelementptr   64     13   49       2     
507    96     load            32     9    20       3     
508    97     sext            64     8    51       5     
509    98     load            64     13   49       2     
510    99     getelementptr   64     15   47       2     
511    106    alloca          64     0    51       13    
512    107    alloca          64     2    55       7     
513    108    alloca          64     2    54       8     
514    111    load            64     14   50       0     
515    112    load            32     32   0        0     
516    114    load            64     14   50       0     
517    115    load            32     32   0        0     
518    116    load            64     16   48       0     
519    118    load            32     32   0        0     
520    119    load            64     15   48       1     
521    100    call            32     0    0        32    
522    102    load            32     7    20       5     
523    72     load            32     31   0        1     
524    73     icmp            1      1    0        0     
525    137    call            32     0    0        32    
526    139    load            32     6    23       3     
527    140    add             32     5    23       4     
528    130    load            32     0    0        32    
529    131    load            32     0    0        32    
530    132    sdiv            32     0    0        32    
531    133    icmp            1      0    0        1     
532    135    load            64     3    52       9     
533    136    load            32     9    19       4     
534    66     alloca          64     0    50       14    
535    67     alloca          64     3    49       12    
536    68     alloca          64     2    52       10    
537    72     load            32     0    0        32    
538    73     icmp            1      0    0        1     
