cycle  INDEX  OPCODE          WIDTH  SDC  SYMPTOM  TRUE  
267    73     icmp            32     0    0        32    
268    74     br              1      0    0        1     
269    75     load            64     0    55       9     
270    76     add             32     8    20       4     
271    77     sdiv            32     9    19       4     
272    78     sub             32     9    20       3     
273    79     store           32     9    20       3     
274    80     load            64     0    55       9     
275    81     sext            32     0    20       12    
276    82     load            64     0    61       3     
277    83     getelementptr   64     0    46       18    
278    84     load            64     0    49       15    
279    85     load            64     0    56       8     
280    86     sext            32     0    20       12    
281    87     load            64     0    63       1     
282    88     getelementptr   64     0    50       14    
283    89     load            64     0    49       15    
284    90     icmp            32     0    0        32    
285    91     br              1      0    0        1     
286    102    load            64     0    51       13    
287    103    store           32     9    19       4     
288    72     load            64     0    47       17    
289    73     icmp            32     0    0        32    
290    74     br              1      0    0        1     
291    75     load            64     0    56       8     
292    76     add             32     7    20       5     
293    77     sdiv            32     8    19       5     
294    78     sub             32     8    20       4     
295    79     store           32     8    20       4     
296    80     load            64     0    56       8     
297    81     sext            32     0    21       11    
298    82     load            64     0    62       2     
299    83     getelementptr   64     0    50       14    
300    84     load            64     0    48       16    
301    85     load            64     0    54       10    
302    86     sext            32     0    20       12    
303    87     load            64     0    60       4     
304    88     getelementptr   64     0    47       17    
305    89     load            64     0    50       14    
306    90     icmp            32     0    0        32    
307    91     br              1      0    0        1     
308    102    load            64     0    54       10    
309    103    store           32     7    20       5     
310    72     load            64     0    49       15    
311    73     icmp            32     0    0        32    
312    74     br              1      0    0        1     
313    75     load            64     0    57       7     
314    76     add             32     8    19       5     
315    77     sdiv            32     7    20       5     
316    78     sub             32     8    20       4     
317    79     store           32     8    20       4     
318    80     load            64     0    56       8     
319    81     sext            32     0    20       12    
320    82     load            64     0    61       3     
321    83     getelementptr   64     0    47       17    
322    84     load            64     0    47       17    
323    85     load            64     0    53       11    
324    86     sext            32     0    20       12    
325    87     load            64     0    62       2     
326    88     getelementptr   64     0    50       14    
327    89     load            64     0    48       16    
328    90     icmp            32     0    0        32    
329    91     br              1      0    0        1     
330    102    load            64     0    51       13    
331    103    store           32     7    20       5     
332    72     load            64     0    50       14    
333    73     icmp            32     0    0        32    
334    74     br              1      0    0        1     
335    105    ret             32     0    0        32    
336    139    load            64     1    53       10    
337    140    add             32     5    23       4     
338    141    store           32     5    23       4     
339    130    load            64     0    48       16    
340    131    load            64     0    50       14    
341    132    sdiv            32     0    0        32    
342    133    icmp            32     0    0        32    
343    134    br              1      0    0        1     
344    135    load            64     0    63       1     
345    136    load            64     1    50       13    
346    137    call            64     1    49       14    
347    66     alloca          32     0    12       20    
348    67     alloca          32     0    12       20    
349    68     alloca          32     0    11       21    
350    69     store           64     2    48       14    
351    70     store           32     9    19       4     
352    72     load            64     0    49       15    
353    73     icmp            32     0    0        32    
354    74     br              1      0    0        1     
355    75     load            64     0    51       13    
356    76     add             32     8    20       4     
357    77     sdiv            32     8    20       4     
358    78     sub             32     9    20       3     
359    79     store           32     8    21       3     
360    80     load            64     0    53       11    
361    81     sext            32     0    20       12    
362    82     load            64     0    61       3     
363    83     getelementptr   64     0    48       16    
364    84     load            64     0    47       17    
365    85     load            64     0    57       7     
366    86     sext            32     0    20       12    
367    87     load            64     0    61       3     
368    88     getelementptr   64     0    50       14    
369    89     load            64     0    51       13    
370    90     icmp            32     0    0        32    
371    91     br              1      0    0        1     
372    102    load            64     0    53       11    
373    103    store           32     8    20       4     
374    72     load            64     0    47       17    
375    73     icmp            32     0    0        32    
376    74     br              1      0    0        1     
377    75     load            64     0    52       12    
378    76     add             32     7    20       5     
379    77     sdiv            32     7    20       5     
380    78     sub             32     7    21       4     
381    79     store           32     7    21       4     
382    80     load            64     0    54       10    
383    81     sext            32     0    20       12    
384    82     load            64     0    62       2     
385    83     getelementptr   64     0    49       15    
386    84     load            64     0    50       14    
387    85     load            64     0    51       13    
388    86     sext            32     0    20       12    
389    87     load            64     0    62       2     
390    88     getelementptr   64     0    46       18    
391    89     load            64     0    50       14    
392    90     icmp            32     0    0        32    
393    91     br              1      0    0        1     
394    102    load            64     0    53       11    
395    103    store           32     8    19       5     
396    72     load            64     0    48       16    
397    73     icmp            32     0    0        32    
398    74     br              1      0    0        1     
399    105    ret             32     0    0        32    
400    139    load            64     0    52       12    
401    140    add             32     5    23       4     
402    141    store           32     5    23       4     
403    130    load            64     0    48       16    
404    131    load            64     0    49       15    
405    132    sdiv            32     0    0        32    
