cycle  INDEX  OPCODE          WIDTH  SDC  SYMPTOM  TRUE  
652    897    store           64     0    52       12    
653    898    store           64     1    63       0     
654    899    store           32     1    31       0     
655    900    store           8      0    0        8     
656    909    br              1      0    0        1     
657    918    call            32     0    8        24    
658    482    store           8      0    8        0     
659    486    br              1      0    1        0     
660    514    ret             8      0    1        7     
661    920    br              1      0    1        0     
662    947    br              1      1    0        0     
663    1036   br              1      1    0        0     
664    1046   store           8      8    0        0     
665    1049   ret             8      8    0        0     
666    1209   store           8      8    0        0     
667    1212   br              1      1    0        0     
668    1213   store           32     17   15       0     
669    1214   store           8      0    0        8     
670    1118   br              1      0    0        1     
671    1128   br              1      0    0        1     
672    1226   ret             32     17   15       0     
673    1314   store           32     18   14       0     
674    1317   br              1      1    0        0     
675    1332   br              1      1    0        0     
676    1344   call            32     8    0        24    
677    1347   store           32     14   18       0     
678    1309   br              1      1    0        0     
679    1313   call            64     0    49       15    
680    1110   store           64     0    49       15    
681    1111   store           32     1    18       13    
682    1112   store           64     8    56       0     
683    1113   store           32     7    25       0     
684    1114   store           8      8    0        0     
685    1118   br              1      1    0        0     
686    1128   br              1      1    0        0     
687    1136   br              1      1    0        0     
688    1208   call            64     0    50       14    
689    896    store           64     0    48       16    
690    897    store           64     0    57       7     
691    898    store           64     1    63       0     
692    899    store           32     1    31       0     
693    900    store           8      0    0        8     
694    909    br              1      0    0        1     
695    918    call            32     0    8        24    
696    482    store           8      0    8        0     
697    486    br              1      0    1        0     
698    514    ret             8      0    1        7     
699    920    br              1      0    1        0     
700    947    br              1      1    0        0     
701    1036   br              1      1    0        0     
702    1046   store           8      8    0        0     
703    1049   ret             8      8    0        0     
704    1209   store           8      8    0        0     
705    1212   br              1      1    0        0     
706    1213   store           32     17   15       0     
707    1214   store           8      0    0        8     
708    1118   br              1      0    0        1     
709    1128   br              1      0    0        1     
710    1226   ret             32     18   14       0     
711    1314   store           32     17   15       0     
712    1317   br              1      1    0        0     
713    1332   br              1      1    0        0     
714    1344   call            32     8    0        24    
715    1347   store           32     14   18       0     
716    1309   br              1      1    0        0     
717    1313   call            64     0    46       18    
718    1110   store           64     0    48       16    
719    1111   store           32     0    18       14    
720    1112   store           64     5    59       0     
721    1113   store           32     5    27       0     
