cycle  INDEX  OPCODE          WIDTH  SDC  SYMPTOM  TRUE  
318    17     sext            64     1    47       16    
319    18     load            64     0    50       14    
320    19     getelementptr   64     0    48       16    
321    20     getelementptr   64     0    50       14    
322    21     getelementptr   64     0    49       15    
323    22     load            8      1    0        7     
324    23     sext            32     1    0        31    
325    24     icmp            1      1    0        0     
326    30     load            32     0    31       1     
327    31     add             32     0    31       1     
328    8      load            32     0    29       3     
329    9      load            64     0    58       6     
330    10     getelementptr   64     0    58       6     
331    11     load            32     0    2        30    
332    12     icmp            1      0    1        0     
333    14     load            8      1    0        7     
334    15     sext            32     1    0        31    
335    16     load            32     0    19       13    
336    17     sext            64     0    47       17    
337    18     load            64     1    50       13    
338    19     getelementptr   64     1    47       16    
339    20     getelementptr   64     0    48       16    
340    21     getelementptr   64     0    49       15    
341    22     load            8      1    0        7     
342    23     sext            32     1    0        31    
343    24     icmp            1      1    0        0     
344    30     load            32     0    31       1     
345    31     add             32     0    31       1     
346    8      load            32     0    29       3     
347    9      load            64     0    58       6     
348    10     getelementptr   64     0    59       5     
349    11     load            32     0    2        30    
350    12     icmp            1      0    1        0     
351    14     load            8      0    8        0     
352    15     sext            32     0    32       0     
353    16     load            32     0    32       0     
354    17     sext            64     0    60       4     
355    18     load            64     0    64       0     
356    19     getelementptr   64     0    64       0     
357    20     getelementptr   64     0    64       0     
358    21     getelementptr   64     0    64       0     
359    22     load            8      0    8        0     
360    23     sext            32     0    32       0     
361    24     icmp            1      0    1        0     
362    26     load            32     13   19       0     
363    36     load            32     13   19       0     
364    427    call            32     13   19       0     
365    429    call            64     1    52       11    
366    430    bitcast         64     1    52       11    
367    432    load            32     13   19       0     
368    433    load            64     13   51       0     
369    434    getelementptr   64     12   52       0     
370    436    load            32     0    21       11    
371    437    sext            64     0    51       13    
372    438    getelementptr   64     0    50       14    
373    439    getelementptr   64     0    51       13    
374    440    load            32     0    0        32    
375    441    load            64     1    51       12    
376    442    getelementptr   64     2    48       14    
377    444    load            32     12   19       1     
378    445    sext            64     11   47       6     
379    446    load            64     6    50       8     
380    447    getelementptr   64     6    50       8     
381    448    getelementptr   64     6    50       8     
382    449    getelementptr   64     8    48       8     
383    450    load            64     0    0        64    
384    451    icmp            1      1    0        0     
385    462    load            32     1    31       0     
386    463    sext            64     1    59       4     
387    464    load            64     1    63       0     
388    465    getelementptr   64     1    63       0     
389    466    getelementptr   64     1    63       0     
390    467    getelementptr   64     0    64       0     
391    468    load            64     10   54       0     
392    469    load            64     7    57       0     
393    38     alloca          64     2    50       12    
394    39     alloca          64     2    52       10    
395    43     load            64     0    51       13    
396    44     getelementptr   64     0    52       12    
397    45     load            64     0    64       0     
398    46     icmp            1      0    1        0     
399    53     load            64     8    56       0     
400    54     load            64     8    56       0     
401    55     getelementptr   64     9    55       0     
402    472    call            64     0    50       14    
403    473    bitcast         64     0    52       12    
404    475    load            32     13   19       0     
405    476    load            64     0    50       14    
406    477    getelementptr   64     0    48       16    
407    479    load            32     10   21       1     
408    480    sext            64     9    51       4     
409    481    getelementptr   64     14   49       1     
410    482    getelementptr   64     16   47       1     
411    483    load            32     32   0        0     
412    484    load            64     10   54       0     
413    485    getelementptr   64     13   51       0     
414    487    load            32     0    20       12    
415    488    sext            64     0    49       15    
416    489    load            64     0    57       7     
417    490    getelementptr   64     0    56       8     
418    491    getelementptr   64     0    56       8     
419    492    getelementptr   64     0    57       7     
420    493    load            64     0    64       0     
421    494    icmp            1      0    1        0     
422    496    load            64     10   54       0     
423    497    load            32     13   19       0     
424    498    sext            64     13   47       4     
425    499    load            64     10   54       0     
426    500    getelementptr   64     9    55       0     
427    501    getelementptr   64     9    55       0     
428    502    getelementptr   64     10   54       0     
429    516    load            32     31   1        0     
430    517    add             32     31   1        0     
431    409    load            32     28   0        4     
432    410    load            32     1    0        31    
433    411    icmp            1      1    0        0     
434    413    load            64     1    63       0     
435    414    load            32     2    29       1     
436    415    sext            64     2    58       4     
437    416    getelementptr   64     2    61       1     
438    417    getelementptr   64     2    61       1     
439    418    load            8      1    7        0     
440    0      alloca          64     1    49       14    
441    1      alloca          64     0    53       11    
442    2      alloca          64     0    52       12    
443    3      alloca          64     0    53       11    
444    8      load            32     0    28       4     
445    9      load            64     0    58       6     
446    10     getelementptr   64     0    58       6     
447    11     load            32     0    1        31    
448    12     icmp            1      0    1        0     
449    14     load            8      0    0        8     
450    15     sext            32     0    0        32    
451    16     load            32     1    19       12    
452    17     sext            64     1    47       16    
453    18     load            64     1    49       14    
454    19     getelementptr   64     1    51       12    
455    20     getelementptr   64     1    49       14    
456    21     getelementptr   64     1    50       13    
457    22     load            8      0    0        8     
458    23     sext            32     0    0        32    
459    24     icmp            1      1    0        0     
460    30     load            32     0    32       0     
461    31     add             32     0    31       1     
462    8      load            32     0    29       3     
463    9      load            64     0    58       6     
464    10     getelementptr   64     0    58       6     
465    11     load            32     0    2        30    
466    12     icmp            1      0    1        0     
467    14     load            8      0    8        0     
468    15     sext            32     0    32       0     
469    16     load            32     0    32       0     
470    17     sext            64     0    60       4     
471    18     load            64     0    64       0     
472    19     getelementptr   64     0    64       0     
473    20     getelementptr   64     0    64       0     
474    21     getelementptr   64     0    64       0     
475    22     load            8      0    8        0     
476    23     sext            32     0    32       0     
477    24     icmp            1      0    1        0     
478    26     load            32     13   19       0     
479    36     load            32     13   19       0     
480    419    call            32     13   19       0     
481    421    load            64     1    63       0     
482    422    load            32     3    29       0     
483    423    sext            64     3    58       3     
484    424    getelementptr   64     3    61       0     
485    425    getelementptr   64     3    61       0     
486    426    load            8      2    6        0     
487    0      alloca          64     0    50       14    
488    1      alloca          64     0    52       12    
489    2      alloca          64     0    53       11    
490    3      alloca          64     0    52       12    
491    8      load            32     0    28       4     
492    9      load            64     0    59       5     
493    10     getelementptr   64     0    58       6     
494    11     load            32     0    1        31    
495    12     icmp            1      0    1        0     
496    14     load            8      1    0        7     
497    15     sext            32     1    0        31    
498    16     load            32     1    19       12    
499    17     sext            64     1    47       16    
500    18     load            64     0    48       16    
501    19     getelementptr   64     0    50       14    
502    20     getelementptr   64     0    47       17    
503    21     getelementptr   64     0    47       17    
504    22     load            8      1    0        7     
505    23     sext            32     1    0        31    
506    24     icmp            1      1    0        0     
507    30     load            32     0    31       1     
508    31     add             32     0    31       1     
509    8      load            32     0    29       3     
510    9      load            64     0    58       6     
511    10     getelementptr   64     0    58       6     
512    11     load            32     0    2        30    
513    12     icmp            1      0    1        0     
514    14     load            8      1    0        7     
515    15     sext            32     1    0        31    
516    16     load            32     0    19       13    
517    17     sext            64     0    47       17    
518    18     load            64     1    48       15    
519    19     getelementptr   64     1    49       14    
520    20     getelementptr   64     0    51       13    
521    21     getelementptr   64     0    50       14    
522    22     load            8      1    0        7     
523    23     sext            32     1    0        31    
524    24     icmp            1      1    0        0     
525    30     load            32     0    31       1     
526    31     add             32     0    31       1     
527    8      load            32     0    29       3     
528    9      load            64     0    59       5     
529    10     getelementptr   64     0    58       6     
530    11     load            32     0    2        30    
531    12     icmp            1      0    1        0     
532    14     load            8      0    8        0     
533    15     sext            32     0    32       0     
534    16     load            32     0    32       0     
535    17     sext            64     0    60       4     
536    18     load            64     0    64       0     
537    19     getelementptr   64     0    64       0     
538    20     getelementptr   64     0    64       0     
539    21     getelementptr   64     0    64       0     
540    22     load            8      0    8        0     
541    23     sext            32     0    32       0     
542    24     icmp            1      0    1        0     
543    26     load            32     12   20       0     
544    36     load            32     12   20       0     
545    427    call            32     12   20       0     
546    429    call            64     2    51       11    
547    430    bitcast         64     2    50       12    
548    432    load            32     13   19       0     
549    433    load            64     14   50       0     
550    434    getelementptr   64     13   51       0     
551    436    load            32     5    22       5     
552    437    sext            64     6    51       7     
553    438    getelementptr   64     10   47       7     
554    439    getelementptr   64     8    48       8     
555    440    load            32     1    0        31    
556    441    load            64     10   52       2     
557    442    getelementptr   64     11   51       2     
558    444    load            32     12   19       1     
559    445    sext            64     12   47       5     
560    446    load            64     10   47       7     
561    447    getelementptr   64     9    49       6     
562    448    getelementptr   64     10   47       7     
563    449    getelementptr   64     8    51       5     
564    450    load            64     0    0        64    
565    451    icmp            1      1    0        0     
566    462    load            32     1    31       0     
567    463    sext            64     1    59       4     
568    464    load            64     1    63       0     
569    465    getelementptr   64     1    63       0     
570    466    getelementptr   64     1    63       0     
571    467    getelementptr   64     1    63       0     
572    468    load            64     10   54       0     
573    469    load            64     11   53       0     
574    38     alloca          64     3    50       11    
575    39     alloca          64     3    53       8     
576    43     load            64     0    50       14    
577    44     getelementptr   64     0    54       10    
578    45     load            64     0    64       0     
579    46     icmp            1      0    1        0     
580    53     load            64     10   54       0     
581    54     load            64     12   52       0     
582    55     getelementptr   64     11   53       0     
583    472    call            64     1    52       11    
584    473    bitcast         64     1    54       9     
585    475    load            32     13   19       0     
586    476    load            64     13   51       0     
587    477    getelementptr   64     12   52       0     
588    479    load            32     0    22       10    
589    480    sext            64     0    50       14    
590    481    getelementptr   64     0    50       14    
591    482    getelementptr   64     0    49       15    
592    483    load            32     0    0        32    
593    484    load            64     1    52       11    
594    485    getelementptr   64     2    52       10    
595    487    load            32     12   19       1     
596    488    sext            64     12   47       5     
597    489    load            64     8    49       7     
598    490    getelementptr   64     10   48       6     
599    491    getelementptr   64     9    50       5     
600    492    getelementptr   64     8    50       6     
601    493    load            64     0    0        64    
602    494    icmp            1      1    0        0     
603    505    load            32     1    31       0     
604    506    sext            64     1    59       4     
605    507    load            64     1    63       0     
606    508    getelementptr   64     1    63       0     
607    509    getelementptr   64     0    64       0     
608    510    getelementptr   64     1    63       0     
609    511    load            64     11   53       0     
610    512    load            64     8    56       0     
611    38     alloca          64     2    53       9     
612    39     alloca          64     3    54       7     
613    43     load            64     0    50       14    
614    44     getelementptr   64     0    53       11    
615    45     load            64     0    64       0     
616    46     icmp            1      0    1        0     
617    53     load            64     9    55       0     
618    54     load            64     11   53       0     
619    55     getelementptr   64     11   53       0     
620    516    load            32     31   1        0     
621    517    add             32     31   1        0     
622    409    load            32     29   0        3     
623    410    load            32     2    0        30    
624    411    icmp            1      1    0        0     
625    413    load            64     1    63       0     
626    414    load            32     1    30       1     
627    415    sext            64     1    59       4     
628    416    getelementptr   64     2    61       1     
629    417    getelementptr   64     2    61       1     
630    418    load            8      1    7        0     
631    0      alloca          64     0    48       16    
632    1      alloca          64     0    56       8     
633    2      alloca          64     0    54       10    
634    3      alloca          64     0    51       13    
635    8      load            32     0    28       4     
636    9      load            64     0    58       6     
637    10     getelementptr   64     0    58       6     
638    11     load            32     0    1        31    
639    12     icmp            1      0    1        0     
640    14     load            8      0    0        8     
641    15     sext            32     0    0        32    
642    16     load            32     1    19       12    
643    17     sext            64     1    47       16    
644    18     load            64     1    50       13    
645    19     getelementptr   64     1    49       14    
646    20     getelementptr   64     1    49       14    
647    21     getelementptr   64     1    49       14    
648    22     load            8      0    0        8     
649    23     sext            32     0    0        32    
650    24     icmp            1      1    0        0     
651    30     load            32     0    32       0     
652    31     add             32     0    31       1     
653    8      load            32     0    29       3     
654    9      load            64     0    58       6     
655    10     getelementptr   64     0    59       5     
656    11     load            32     0    2        30    
657    12     icmp            1      0    1        0     
658    14     load            8      0    8        0     
659    15     sext            32     0    32       0     
660    16     load            32     0    32       0     
661    17     sext            64     0    60       4     
662    18     load            64     0    64       0     
663    19     getelementptr   64     0    64       0     
664    20     getelementptr   64     0    64       0     
665    21     getelementptr   64     0    64       0     
666    22     load            8      0    8        0     
667    23     sext            32     0    32       0     
668    24     icmp            1      0    1        0     
669    26     load            32     13   19       0     
670    36     load            32     13   19       0     
671    419    call            32     13   19       0     
672    421    load            64     1    63       0     
673    422    load            32     2    30       0     
674    423    sext            64     3    58       3     
675    424    getelementptr   64     2    62       0     
676    425    getelementptr   64     3    61       0     
677    426    load            8      1    7        0     
678    0      alloca          64     0    49       15    
679    1      alloca          64     0    55       9     
680    2      alloca          64     0    51       13    
681    3      alloca          64     0    53       11    
682    8      load            32     0    28       4     
683    9      load            64     0    59       5     
684    10     getelementptr   64     0    58       6     
685    11     load            32     0    1        31    
686    12     icmp            1      0    1        0     
687    14     load            8      0    0        8     
688    15     sext            32     0    0        32    
689    16     load            32     0    19       13    
690    17     sext            64     0    47       17    
691    18     load            64     0    50       14    
692    19     getelementptr   64     0    50       14    
693    20     getelementptr   64     0    48       16    
694    21     getelementptr   64     0    48       16    
695    22     load            8      0    0        8     
696    23     sext            32     0    0        32    
697    24     icmp            1      1    0        0     
698    30     load            32     0    30       2     
699    31     add             32     0    30       2     
700    8      load            32     0    29       3     
701    9      load            64     0    59       5     
702    10     getelementptr   64     0    58       6     
703    11     load            32     0    2        30    
704    12     icmp            1      0    1        0     
705    14     load            8      0    0        8     
706    15     sext            32     0    0        32    
707    16     load            32     1    19       12    
708    17     sext            64     1    47       16    
709    18     load            64     0    50       14    
710    19     getelementptr   64     0    50       14    
711    20     getelementptr   64     0    48       16    
712    21     getelementptr   64     0    49       15    
713    22     load            8      0    0        8     
714    23     sext            32     0    0        32    
715    24     icmp            1      1    0        0     
716    30     load            32     0    31       1     
717    31     add             32     0    30       2     
718    8      load            32     0    29       3     
719    9      load            64     0    59       5     
720    10     getelementptr   64     0    58       6     
721    11     load            32     0    2        30    
722    12     icmp            1      0    1        0     
723    14     load            8      0    0        8     
724    15     sext            32     0    0        32    
725    16     load            32     1    19       12    
726    17     sext            64     1    47       16    
727    18     load            64     1    50       13    
728    19     getelementptr   64     1    48       15    
729    20     getelementptr   64     1    49       14    
730    21     getelementptr   64     1    50       13    
731    22     load            8      0    0        8     
732    23     sext            32     0    0        32    
733    24     icmp            1      1    0        0     
734    30     load            32     0    31       1     
735    31     add             32     0    30       2     
736    8      load            32     0    29       3     
737    9      load            64     0    59       5     
738    10     getelementptr   64     0    59       5     
739    11     load            32     0    2        30    
740    12     icmp            1      0    1        0     
741    14     load            8      0    8        0     
742    15     sext            32     0    32       0     
743    16     load            32     0    32       0     
744    17     sext            64     0    60       4     
745    18     load            64     0    64       0     
746    19     getelementptr   64     0    64       0     
747    20     getelementptr   64     0    64       0     
748    21     getelementptr   64     0    64       0     
749    22     load            8      0    8        0     
750    23     sext            32     0    32       0     
751    24     icmp            1      0    1        0     
752    26     load            32     13   19       0     
753    36     load            32     13   19       0     
754    427    call            32     13   19       0     
755    429    call            64     2    53       9     
756    430    bitcast         64     2    52       10    
757    432    load            32     13   19       0     
758    433    load            64     13   51       0     
759    434    getelementptr   64     14   50       0     
760    436    load            32     0    21       11    
761    437    sext            64     0    50       14    
762    438    getelementptr   64     0    47       17    
763    439    getelementptr   64     0    48       16    
764    440    load            32     0    0        32    
765    441    load            64     1    52       11    
766    442    getelementptr   64     2    49       13    
767    444    load            32     12   19       1     
768    445    sext            64     12   47       5     
769    446    load            64     9    48       7     
770    447    getelementptr   64     9    48       7     
771    448    getelementptr   64     7    50       7     
772    449    getelementptr   64     10   48       6     
773    450    load            64     0    0        64    
774    451    icmp            1      1    0        0     
