cycle  INDEX  OPCODE          WIDTH  SDC  SYMPTOM  TRUE  
274    82     store           32     32   0        0     
275    83     load            64     14   50       0     
276    84     call            64     12   52       0     
277    77     call            64     2    62       0     
278    0      alloca          32     0    11       21    
279    1      load            64     0    51       13    
280    2      icmp            32     0    0        32    
281    3      br              1      1    0        0     
282    6      store           32     32   0        0     
283    8      load            64     10   49       5     
284    9      ret             32     32   0        0     
285    78     icmp            32     32   0        0     
286    79     xor             1      1    0        0     
287    80     br              1      1    0        0     
288    81     call            64     0    64       0     
289    26     alloca          32     0    11       21    
290    27     alloca          32     0    11       21    
291    28     call            64     2    62       0     
292    0      alloca          32     0    11       21    
293    1      load            64     0    51       13    
294    2      icmp            32     0    0        32    
295    3      br              1      1    0        0     
296    6      store           32     32   0        0     
297    8      load            64     9    48       7     
298    9      ret             32     32   0        0     
299    29     icmp            32     32   0        0     
300    30     br              1      1    0        0     
301    31     load            64     13   51       0     
302    32     sext            32     10   22       0     
303    33     getelementptr   64     12   51       1     
304    34     load            64     13   51       0     
305    35     store           32     32   0        0     
306    36     load            64     13   51       0     
307    37     sub             32     10   22       0     
308    38     store           32     10   22       0     
309    39     load            64     16   48       0     
310    40     store           32     32   0        0     
311    44     load            64     14   50       0     
312    45     ret             32     32   0        0     
313    82     store           32     32   0        0     
314    83     load            64     15   49       0     
315    84     call            64     12   52       0     
316    77     call            64     2    62       0     
317    0      alloca          32     0    11       21    
318    1      load            64     0    51       13    
319    2      icmp            32     0    0        32    
320    3      br              1      1    0        0     
321    6      store           32     32   0        0     
322    8      load            64     7    47       10    
323    9      ret             32     32   0        0     
324    78     icmp            32     32   0        0     
325    79     xor             1      1    0        0     
326    80     br              1      1    0        0     
327    81     call            64     0    64       0     
328    26     alloca          32     0    11       21    
329    27     alloca          32     0    11       21    
330    28     call            64     2    62       0     
331    0      alloca          32     0    11       21    
332    1      load            64     0    51       13    
333    2      icmp            32     0    0        32    
334    3      br              1      1    0        0     
335    6      store           32     32   0        0     
336    8      load            64     9    49       6     
337    9      ret             32     32   0        0     
338    29     icmp            32     32   0        0     
339    30     br              1      1    0        0     
340    31     load            64     13   51       0     
341    32     sext            32     10   22       0     
342    33     getelementptr   64     13   51       0     
343    34     load            64     13   51       0     
344    35     store           32     32   0        0     
345    36     load            64     13   51       0     
346    37     sub             32     10   22       0     
347    38     store           32     10   22       0     
348    39     load            64     16   48       0     
349    40     store           32     32   0        0     
350    44     load            64     16   47       1     
351    45     ret             32     32   0        0     
352    82     store           32     32   0        0     
353    83     load            64     14   50       0     
354    84     call            64     12   52       0     
355    77     call            64     2    62       0     
356    0      alloca          32     0    11       21    
357    1      load            64     0    51       13    
358    2      icmp            32     0    0        32    
359    3      br              1      1    0        0     
360    6      store           32     32   0        0     
361    8      load            64     6    47       11    
362    9      ret             32     32   0        0     
363    78     icmp            32     32   0        0     
364    79     xor             1      1    0        0     
365    80     br              1      1    0        0     
366    81     call            64     0    64       0     
367    26     alloca          32     0    11       21    
368    27     alloca          32     0    11       21    
369    28     call            64     2    62       0     
370    0      alloca          32     0    11       21    
371    1      load            64     0    51       13    
372    2      icmp            32     0    0        32    
373    3      br              1      1    0        0     
374    6      store           32     32   0        0     
375    8      load            64     8    49       7     
376    9      ret             32     32   0        0     
377    29     icmp            32     32   0        0     
378    30     br              1      1    0        0     
379    31     load            64     2    51       11    
380    32     sext            32     10   22       0     
381    33     getelementptr   64     13   51       0     
382    34     load            64     13   51       0     
383    35     store           32     32   0        0     
384    36     load            64     2    51       11    
385    37     sub             32     10   22       0     
386    38     store           32     0    32       0     
387    39     load            64     16   47       1     
388    40     store           32     32   0        0     
389    44     load            64     15   48       1     
390    45     ret             32     32   0        0     
391    82     store           32     32   0        0     
392    83     load            64     14   49       1     
393    84     call            64     12   52       0     
394    77     call            64     0    64       0     
395    0      alloca          32     0    11       21    
396    1      load            64     13   51       0     
397    2      icmp            32     32   0        0     
398    3      br              1      1    0        0     
399    4      store           32     1    0        31    
400    8      load            64     7    49       8     
401    9      ret             32     1    0        31    
402    78     icmp            32     1    0        31    
403    79     xor             1      1    0        0     
404    80     br              1      1    0        0     
405    86     call            64     2    62       0     
406    10     alloca          32     0    11       21    
407    11     load            64     1    51       12    
408    12     load            64     1    51       12    
409    13     icmp            32     0    0        32    
410    14     br              1      1    0        0     
411    17     store           32     32   0        0     
412    19     load            64     7    49       8     
413    20     ret             32     32   0        0     
414    87     icmp            32     32   0        0     
415    88     select          1      1    0        0     
416    89     call            64     13   51       0     
417    90     call            64     0    64       0     
418    0      alloca          32     0    11       21    
419    1      load            64     13   51       0     
420    2      icmp            32     32   0        0     
421    3      br              1      1    0        0     
422    4      store           32     1    0        31    
423    8      load            64     11   46       7     
424    9      ret             32     1    0        31    
425    91     icmp            32     1    0        31    
426    92     select          1      1    0        0     
427    93     call            64     13   51       0     
428    94     ret             32     0    8        24    
